date,game_name,event,domain,language,instances,visits,users
9/10/2025,Quantitative Comparison,completed,NM,mr,32,31,31
9/10/2025,Quantitative Comparison,introduction,NM,hi,12,12,12
9/10/2025,Quantitative Comparison,introduction,NM,mr,41,39,39
9/10/2025,Quantitative Comparison,mid_introduction,NM,hi,9,9,9
9/10/2025,Quantitative Comparison,mid_introduction,NM,mr,26,26,26
9/10/2025,Quantitative Comparison,parent_poll,NM,hi,4,4,4
9/10/2025,Quantitative Comparison,parent_poll,NM,mr,14,14,14
9/10/2025,Quantitative Comparison,questions,NM,hi,11,11,11
9/10/2025,Quantitative Comparison,questions,NM,mr,32,32,32
9/10/2025,Quantitative Comparison,rewards,NM,hi,9,9,9
9/10/2025,Quantitative Comparison,rewards,NM,mr,25,25,25
9/10/2025,Quantitative Comparison,started,NM,hi,14,14,14
9/10/2025,Quantitative Comparison,started,NM,mr,42,40,40
9/10/2025,Quantitative Comparison,validation,NM,hi,9,9,9
9/10/2025,Quantitative Comparison,validation,NM,mr,25,25,25
9/10/2025,Relational Comparison,completed,CG,hi,10,10,9
9/10/2025,Relational Comparison,completed,CG,mr,28,27,27
9/10/2025,Relational Comparison,introduction,CG,hi,15,12,11
9/10/2025,Relational Comparison,introduction,CG,mr,33,31,31
9/10/2025,Relational Comparison,mid_introduction,CG,hi,8,8,8
9/10/2025,Relational Comparison,mid_introduction,CG,mr,25,24,24
9/10/2025,Relational Comparison,parent_poll,CG,hi,2,2,2
9/10/2025,Relational Comparison,parent_poll,CG,mr,13,13,13
9/10/2025,Relational Comparison,questions,CG,hi,9,9,9
9/10/2025,Relational Comparison,questions,CG,mr,27,26,26
9/10/2025,Relational Comparison,rewards,CG,hi,8,8,8
9/10/2025,Relational Comparison,rewards,CG,mr,24,23,23
9/10/2025,Relational Comparison,started,CG,hi,15,12,11
9/10/2025,Relational Comparison,started,CG,mr,33,31,31
9/10/2025,Relational Comparison,validation,CG,hi,8,8,8
9/10/2025,Relational Comparison,validation,CG,mr,25,24,24
9/10/2025,Relational Comparison II,completed,CG,hi,32,31,31
9/10/2025,Relational Comparison II,completed,CG,mr,41,41,41
9/10/2025,Relational Comparison II,introduction,CG,hi,41,40,40
9/10/2025,Relational Comparison II,introduction,CG,mr,58,57,56
9/10/2025,Relational Comparison II,mid_introduction,CG,hi,27,27,27
9/10/2025,Relational Comparison II,mid_introduction,CG,mr,44,44,44
9/10/2025,Relational Comparison II,parent_poll,CG,hi,12,12,12
9/10/2025,Relational Comparison II,parent_poll,CG,mr,26,26,26
9/10/2025,Relational Comparison II,questions,CG,hi,31,31,31
9/10/2025,Relational Comparison II,questions,CG,mr,46,46,46
9/10/2025,Relational Comparison II,rewards,CG,hi,26,26,26
9/10/2025,Relational Comparison II,rewards,CG,mr,39,39,39
9/10/2025,Relational Comparison II,started,CG,hi,48,46,47
9/10/2025,Relational Comparison II,started,CG,mr,69,68,65
9/10/2025,Relational Comparison II,validation,CG,hi,26,26,26
9/10/2025,Relational Comparison II,validation,CG,mr,43,43,43
9/10/2025,Revision Colors,completed,CG,hi,14,13,12
9/10/2025,Revision Colors,completed,CG,mr,27,26,25
9/10/2025,Revision Colors,introduction,CG,hi,23,20,19
9/10/2025,Revision Colors,introduction,CG,mr,32,31,30
9/10/2025,Revision Colors,mid_introduction,CG,hi,12,11,10
9/10/2025,Revision Colors,mid_introduction,CG,mr,25,24,23
9/10/2025,Revision Colors,parent_poll,CG,hi,5,5,5
9/10/2025,Revision Colors,parent_poll,CG,mr,13,13,13
9/10/2025,Revision Colors,questions,CG,hi,13,12,11
9/10/2025,Revision Colors,questions,CG,mr,27,26,25
9/10/2025,Revision Colors,rewards,CG,hi,12,11,10
9/10/2025,Revision Colors,rewards,CG,mr,24,23,22
9/10/2025,Revision Colors,started,CG,hi,28,25,24
9/10/2025,Revision Colors,started,CG,mr,37,36,35
9/10/2025,Revision Colors,validation,CG,hi,12,11,10
9/10/2025,Revision Colors,validation,CG,mr,25,24,23
9/10/2025,Revision Shapes,completed,CG,hi,5,5,5
9/10/2025,Revision Shapes,completed,CG,mr,16,15,15
9/10/2025,Revision Shapes,introduction,CG,hi,5,5,5
9/10/2025,Revision Shapes,introduction,CG,mr,16,15,15
9/10/2025,Revision Shapes,mid_introduction,CG,hi,5,5,5
9/10/2025,Revision Shapes,mid_introduction,CG,mr,11,11,11
9/10/2025,Revision Shapes,parent_poll,CG,hi,3,3,3
9/10/2025,Revision Shapes,parent_poll,CG,mr,4,4,4
9/10/2025,Revision Shapes,questions,CG,hi,5,5,5
9/10/2025,Revision Shapes,questions,CG,mr,13,13,13
9/10/2025,Revision Shapes,rewards,CG,hi,5,5,5
9/10/2025,Revision Shapes,rewards,CG,mr,11,11,11
9/10/2025,Revision Shapes,started,CG,hi,5,5,5
9/10/2025,Revision Shapes,started,CG,mr,16,15,15
9/10/2025,Revision Shapes,validation,CG,hi,5,5,5
9/10/2025,Revision Shapes,validation,CG,mr,11,11,11
9/10/2025,Rhyming Words,completed,LL,hi,22,21,21
9/10/2025,Rhyming Words,completed,LL,mr,46,43,43
9/10/2025,Rhyming Words,introduction,LL,hi,29,27,27
9/10/2025,Rhyming Words,introduction,LL,mr,57,53,53
9/10/2025,Rhyming Words,mid_introduction,LL,hi,14,14,14
9/10/2025,Rhyming Words,mid_introduction,LL,mr,36,34,34
9/10/2025,Rhyming Words,parent_poll,LL,hi,5,5,5
9/10/2025,Rhyming Words,parent_poll,LL,mr,21,21,21
9/10/2025,Rhyming Words,questions,LL,hi,21,20,20
9/10/2025,Rhyming Words,questions,LL,mr,47,44,44
9/10/2025,Rhyming Words,rewards,LL,hi,13,13,13
9/10/2025,Rhyming Words,rewards,LL,mr,33,31,31
9/10/2025,Rhyming Words,started,LL,hi,31,29,29
9/10/2025,Rhyming Words,started,LL,mr,58,54,54
9/10/2025,Rhyming Words,validation,LL,hi,13,13,13
9/10/2025,Rhyming Words,validation,LL,mr,36,34,34
9/10/2025,Shape Circle,completed,CG,hi,391,358,356
9/10/2025,Shape Circle,completed,CG,mr,644,592,588
9/10/2025,Shape Circle,introduction,CG,hi,495,437,429
9/10/2025,Shape Circle,introduction,CG,mr,800,700,691
9/10/2025,Shape Circle,mid_introduction,CG,hi,308,300,299
9/10/2025,Shape Circle,mid_introduction,CG,mr,532,513,510
9/10/2025,Shape Circle,parent_poll,CG,hi,107,105,105
9/10/2025,Shape Circle,parent_poll,CG,mr,236,228,226
9/10/2025,Shape Circle,questions,CG,hi,390,359,357
9/10/2025,Shape Circle,questions,CG,mr,648,597,591
9/10/2025,Shape Circle,rewards,CG,hi,289,283,283
9/10/2025,Shape Circle,rewards,CG,mr,510,491,489
9/10/2025,Shape Circle,started,CG,hi,497,438,430
9/10/2025,Shape Circle,started,CG,mr,805,704,693
9/10/2025,Shape Circle,validation,CG,hi,299,291,291
9/10/2025,Shape Circle,validation,CG,mr,526,507,504
9/10/2025,Shape Rectangle,completed,CG,hi,33,33,33
9/10/2025,Shape Rectangle,completed,CG,mr,59,57,57
9/10/2025,Shape Rectangle,introduction,CG,hi,46,43,45
9/10/2025,Shape Rectangle,introduction,CG,mr,78,75,75
9/10/2025,Shape Rectangle,mid_introduction,CG,hi,27,27,27
9/10/2025,Shape Rectangle,mid_introduction,CG,mr,50,50,50
9/10/2025,Shape Rectangle,parent_poll,CG,hi,7,7,7
9/10/2025,Shape Rectangle,parent_poll,CG,mr,24,24,24
9/10/2025,Shape Rectangle,questions,CG,hi,31,31,31
9/10/2025,Shape Rectangle,questions,CG,mr,57,57,57
9/10/2025,Shape Rectangle,rewards,CG,hi,26,26,26
9/10/2025,Shape Rectangle,rewards,CG,mr,48,48,48
9/10/2025,Shape Rectangle,started,CG,hi,50,46,48
9/10/2025,Shape Rectangle,started,CG,mr,80,76,76
9/10/2025,Shape Rectangle,validation,CG,hi,27,27,27
9/10/2025,Shape Rectangle,validation,CG,mr,49,49,49
9/10/2025,Shape Square,completed,CG,hi,10,10,10
9/10/2025,Shape Square,completed,CG,mr,25,19,19
9/10/2025,Shape Square,introduction,CG,hi,11,11,11
9/10/2025,Shape Square,introduction,CG,mr,42,31,32
9/10/2025,Shape Square,mid_introduction,CG,hi,9,9,9
9/10/2025,Shape Square,mid_introduction,CG,mr,22,18,18
9/10/2025,Shape Square,parent_poll,CG,hi,2,2,2
9/10/2025,Shape Square,parent_poll,CG,mr,8,8,8
9/10/2025,Shape Square,questions,CG,hi,10,10,10
9/10/2025,Shape Square,questions,CG,mr,28,22,22
9/10/2025,Shape Square,rewards,CG,hi,9,9,9
9/10/2025,Shape Square,rewards,CG,mr,21,17,17
9/10/2025,Shape Square,started,CG,hi,12,12,12
9/10/2025,Shape Square,started,CG,mr,43,32,33
9/10/2025,Shape Square,validation,CG,hi,9,9,9
9/10/2025,Shape Square,validation,CG,mr,22,18,18
9/10/2025,Shape Triangle,completed,CG,hi,49,49,49
9/10/2025,Shape Triangle,completed,CG,mr,91,81,81
9/10/2025,Shape Triangle,introduction,CG,hi,60,57,57
9/10/2025,Shape Triangle,introduction,CG,mr,118,103,103
9/10/2025,Shape Triangle,mid_introduction,CG,hi,38,38,38
9/10/2025,Shape Triangle,mid_introduction,CG,mr,79,75,75
9/10/2025,Shape Triangle,parent_poll,CG,hi,19,19,19
9/10/2025,Shape Triangle,parent_poll,CG,mr,32,31,31
9/10/2025,Shape Triangle,questions,CG,hi,45,45,45
9/10/2025,Shape Triangle,questions,CG,mr,89,81,81
9/10/2025,Shape Triangle,rewards,CG,hi,36,36,36
9/10/2025,Shape Triangle,rewards,CG,mr,77,73,73
9/10/2025,Shape Triangle,started,CG,hi,61,57,57
9/10/2025,Shape Triangle,started,CG,mr,118,103,103
9/10/2025,Shape Triangle,validation,CG,hi,37,37,37
9/10/2025,Shape Triangle,validation,CG,mr,79,75,75
9/11/2025,Beginning Sounds Ma/Ka/La,completed,LL,hi,27,23,23
9/11/2025,Beginning Sounds Ma/Ka/La,completed,LL,mr,55,55,54
9/11/2025,Beginning Sounds Ma/Ka/La,introduction,LL,hi,41,30,34
9/11/2025,Beginning Sounds Ma/Ka/La,introduction,LL,mr,82,77,79
9/11/2025,Beginning Sounds Ma/Ka/La,mid_introduction,LL,hi,22,20,20
9/11/2025,Beginning Sounds Ma/Ka/La,mid_introduction,LL,mr,48,48,47
9/11/2025,Beginning Sounds Ma/Ka/La,parent_poll,LL,hi,7,7,7
9/11/2025,Beginning Sounds Ma/Ka/La,parent_poll,LL,mr,24,24,24
9/11/2025,Beginning Sounds Ma/Ka/La,questions,LL,hi,26,24,24
9/11/2025,Beginning Sounds Ma/Ka/La,questions,LL,mr,55,55,54
9/11/2025,Beginning Sounds Ma/Ka/La,rewards,LL,hi,21,19,19
9/11/2025,Beginning Sounds Ma/Ka/La,rewards,LL,mr,45,45,44
9/11/2025,Beginning Sounds Ma/Ka/La,started,LL,hi,41,30,34
9/11/2025,Beginning Sounds Ma/Ka/La,started,LL,mr,82,77,79
9/11/2025,Beginning Sounds Ma/Ka/La,validation,LL,hi,22,20,20
9/11/2025,Beginning Sounds Ma/Ka/La,validation,LL,mr,46,46,45
9/11/2025,Beginning Sounds Pa/Cha/Sa,completed,LL,hi,491,473,469
9/11/2025,Beginning Sounds Pa/Cha/Sa,completed,LL,mr,815,798,795
9/11/2025,Beginning Sounds Pa/Cha/Sa,introduction,LL,hi,878,759,748
9/11/2025,Beginning Sounds Pa/Cha/Sa,introduction,LL,mr,1797,1511,1517
9/11/2025,Beginning Sounds Pa/Cha/Sa,mid_introduction,LL,hi,481,476,474
9/11/2025,Beginning Sounds Pa/Cha/Sa,mid_introduction,LL,mr,837,827,827
9/11/2025,Beginning Sounds Pa/Cha/Sa,parent_poll,LL,hi,165,164,164
9/11/2025,Beginning Sounds Pa/Cha/Sa,parent_poll,LL,mr,366,365,364
9/11/2025,Beginning Sounds Pa/Cha/Sa,questions,LL,hi,511,500,497
9/11/2025,Beginning Sounds Pa/Cha/Sa,questions,LL,mr,880,860,859
9/11/2025,Beginning Sounds Pa/Cha/Sa,rewards,LL,hi,437,433,432
9/11/2025,Beginning Sounds Pa/Cha/Sa,rewards,LL,mr,725,722,722
9/11/2025,Beginning Sounds Pa/Cha/Sa,started,LL,hi,918,779,772
9/11/2025,Beginning Sounds Pa/Cha/Sa,started,LL,mr,1863,1553,1560
9/11/2025,Beginning Sounds Pa/Cha/Sa,validation,LL,hi,458,455,454
9/11/2025,Beginning Sounds Pa/Cha/Sa,validation,LL,mr,793,789,788
9/11/2025,Color Blue,completed,CG,hi,15,14,14
9/11/2025,Color Blue,completed,CG,mr,26,24,24
9/11/2025,Color Blue,introduction,CG,hi,19,18,18
9/11/2025,Color Blue,introduction,CG,mr,31,28,28
9/11/2025,Color Blue,mid_introduction,CG,hi,11,11,11
9/11/2025,Color Blue,mid_introduction,CG,mr,21,20,20
9/11/2025,Color Blue,parent_poll,CG,hi,5,5,5
9/11/2025,Color Blue,parent_poll,CG,mr,13,12,12
9/11/2025,Color Blue,questions,CG,hi,14,14,14
9/11/2025,Color Blue,questions,CG,mr,26,24,24
9/11/2025,Color Blue,rewards,CG,hi,11,11,11
9/11/2025,Color Blue,rewards,CG,mr,21,20,20
9/11/2025,Color Blue,started,CG,hi,20,19,19
9/11/2025,Color Blue,started,CG,mr,33,29,29
9/11/2025,Color Blue,validation,CG,hi,12,12,12
9/11/2025,Color Blue,validation,CG,mr,21,20,20
9/11/2025,Color Red,completed,CG,hi,187,178,175
9/11/2025,Color Red,completed,CG,mr,289,276,276
9/11/2025,Color Red,introduction,CG,hi,248,221,217
9/11/2025,Color Red,introduction,CG,mr,383,350,349
9/11/2025,Color Red,mid_introduction,CG,hi,152,149,147
9/11/2025,Color Red,mid_introduction,CG,mr,248,242,242
9/11/2025,Color Red,parent_poll,CG,hi,46,46,46
9/11/2025,Color Red,parent_poll,CG,mr,99,97,97
9/11/2025,Color Red,questions,CG,hi,189,182,178
9/11/2025,Color Red,questions,CG,mr,306,294,294
9/11/2025,Color Red,rewards,CG,hi,142,139,137
9/11/2025,Color Red,rewards,CG,mr,236,231,231
9/11/2025,Color Red,started,CG,hi,248,222,218
9/11/2025,Color Red,started,CG,mr,387,354,353
9/11/2025,Color Red,validation,CG,hi,144,141,139
9/11/2025,Color Red,validation,CG,mr,241,235,235
9/11/2025,Color Yellow,completed,CG,hi,42,39,39
9/11/2025,Color Yellow,completed,CG,mr,67,64,64
9/11/2025,Color Yellow,introduction,CG,hi,54,49,49
9/11/2025,Color Yellow,introduction,CG,mr,78,74,74
9/11/2025,Color Yellow,mid_introduction,CG,hi,39,38,38
9/11/2025,Color Yellow,mid_introduction,CG,mr,63,61,61
9/11/2025,Color Yellow,parent_poll,CG,hi,17,17,17
9/11/2025,Color Yellow,parent_poll,CG,mr,27,26,26
9/11/2025,Color Yellow,questions,CG,hi,45,42,42
9/11/2025,Color Yellow,questions,CG,mr,67,65,65
9/11/2025,Color Yellow,rewards,CG,hi,37,36,36
9/11/2025,Color Yellow,rewards,CG,mr,60,58,58
9/11/2025,Color Yellow,started,CG,hi,55,50,50
9/11/2025,Color Yellow,started,CG,mr,78,74,74
9/11/2025,Color Yellow,validation,CG,hi,37,36,36
9/11/2025,Color Yellow,validation,CG,mr,62,60,60
9/11/2025,Identification of all emotions,completed,SEL,hi,18,17,17
9/11/2025,Identification of all emotions,completed,SEL,mr,57,55,54
9/11/2025,Identification of all emotions,introduction,SEL,hi,24,23,23
9/11/2025,Identification of all emotions,introduction,SEL,mr,70,65,64
9/11/2025,Identification of all emotions,mid_introduction,SEL,hi,19,18,18
9/11/2025,Identification of all emotions,mid_introduction,SEL,mr,47,47,47
9/11/2025,Identification of all emotions,parent_poll,SEL,hi,10,10,10
9/11/2025,Identification of all emotions,parent_poll,SEL,mr,19,19,19
9/11/2025,Identification of all emotions,questions,SEL,hi,19,18,18
9/11/2025,Identification of all emotions,questions,SEL,mr,53,52,52
9/11/2025,Identification of all emotions,rewards,SEL,hi,17,16,16
9/11/2025,Identification of all emotions,rewards,SEL,mr,45,45,45
9/11/2025,Identification of all emotions,started,SEL,hi,24,23,23
9/11/2025,Identification of all emotions,started,SEL,mr,72,67,66
9/11/2025,Identification of all emotions,validation,SEL,hi,19,18,18
9/11/2025,Identification of all emotions,validation,SEL,mr,46,46,46
9/11/2025,Numbers Comparison,completed,NM,hi,12,11,11
9/11/2025,Numbers Comparison,completed,NM,mr,27,26,26
9/11/2025,Numbers Comparison,introduction,NM,hi,18,16,16
9/11/2025,Numbers Comparison,introduction,NM,mr,31,30,30
9/11/2025,Numbers Comparison,mid_introduction,NM,hi,9,8,8
9/11/2025,Numbers Comparison,mid_introduction,NM,mr,22,22,22
9/11/2025,Numbers Comparison,parent_poll,NM,hi,3,3,3
9/11/2025,Numbers Comparison,parent_poll,NM,mr,15,15,15
9/11/2025,Numbers Comparison,questions,NM,hi,11,10,10
9/11/2025,Numbers Comparison,questions,NM,mr,27,26,26
9/11/2025,Numbers Comparison,rewards,NM,hi,9,8,8
9/11/2025,Numbers Comparison,rewards,NM,mr,22,22,22
9/11/2025,Numbers Comparison,started,NM,hi,19,17,17
9/11/2025,Numbers Comparison,started,NM,mr,30,29,29
9/11/2025,Numbers Comparison,validation,NM,hi,9,8,8
9/11/2025,Numbers Comparison,validation,NM,mr,23,23,23
9/11/2025,Numbers I,completed,NM,hi,65,61,61
9/11/2025,Numbers I,completed,NM,mr,99,92,92
9/11/2025,Numbers I,introduction,NM,hi,75,67,67
9/11/2025,Numbers I,introduction,NM,mr,125,115,112
9/11/2025,Numbers I,mid_introduction,NM,hi,60,57,57
9/11/2025,Numbers I,mid_introduction,NM,mr,89,85,85
9/11/2025,Numbers I,parent_poll,NM,hi,23,23,23
9/11/2025,Numbers I,parent_poll,NM,mr,47,46,46
9/11/2025,Numbers I,questions,NM,hi,68,64,64
9/11/2025,Numbers I,questions,NM,mr,102,95,94
9/11/2025,Numbers I,rewards,NM,hi,59,56,56
9/11/2025,Numbers I,rewards,NM,mr,88,84,84
9/11/2025,Numbers I,started,NM,hi,73,65,65
9/11/2025,Numbers I,started,NM,mr,130,119,116
9/11/2025,Numbers I,validation,NM,hi,59,56,56
9/11/2025,Numbers I,validation,NM,mr,87,83,83
9/11/2025,Numbers II,completed,NM,hi,34,32,32
9/11/2025,Numbers II,completed,NM,mr,46,46,46
9/11/2025,Numbers II,introduction,NM,hi,39,37,37
9/11/2025,Numbers II,introduction,NM,mr,56,53,53
9/11/2025,Numbers II,mid_introduction,NM,hi,24,24,24
9/11/2025,Numbers II,mid_introduction,NM,mr,43,43,43
9/11/2025,Numbers II,parent_poll,NM,hi,10,10,10
9/11/2025,Numbers II,parent_poll,NM,mr,22,22,22
9/11/2025,Numbers II,questions,NM,hi,33,31,31
9/11/2025,Numbers II,questions,NM,mr,47,47,47
9/11/2025,Numbers II,rewards,NM,hi,23,23,23
9/11/2025,Numbers II,rewards,NM,mr,37,37,37
9/11/2025,Numbers II,started,NM,hi,44,40,41
9/11/2025,Numbers II,started,NM,mr,59,55,55
9/11/2025,Numbers II,validation,NM,hi,24,24,24
9/11/2025,Numbers II,validation,NM,mr,39,39,39
9/11/2025,Numerals 1-10,completed,NM,hi,67,66,65
9/11/2025,Numerals 1-10,completed,NM,mr,145,143,141
9/11/2025,Numerals 1-10,introduction,NM,hi,94,89,88
9/11/2025,Numerals 1-10,introduction,NM,mr,234,215,214
9/11/2025,Numerals 1-10,mid_introduction,NM,hi,59,58,57
9/11/2025,Numerals 1-10,mid_introduction,NM,mr,130,130,130
9/11/2025,Numerals 1-10,parent_poll,NM,hi,28,28,28
9/11/2025,Numerals 1-10,parent_poll,NM,mr,61,61,61
9/11/2025,Numerals 1-10,questions,NM,hi,64,62,61
9/11/2025,Numerals 1-10,questions,NM,mr,147,147,147
9/11/2025,Numerals 1-10,rewards,NM,hi,54,53,52
9/11/2025,Numerals 1-10,rewards,NM,mr,124,124,124
9/11/2025,Numerals 1-10,started,NM,hi,115,108,109
9/11/2025,Numerals 1-10,started,NM,mr,268,245,242
9/11/2025,Numerals 1-10,validation,NM,hi,59,58,57
9/11/2025,Numerals 1-10,validation,NM,mr,127,127,127
9/11/2025,Primary Emotion Labelling,completed,SEL,hi,1101,1085,1084
9/11/2025,Primary Emotion Labelling,completed,SEL,mr,1831,1797,1790
9/11/2025,Primary Emotion Labelling,introduction,SEL,hi,1756,1563,1573
9/11/2025,Primary Emotion Labelling,introduction,SEL,mr,3056,2673,2682
9/11/2025,Primary Emotion Labelling,mid_introduction,SEL,hi,1201,1181,1182
9/11/2025,Primary Emotion Labelling,mid_introduction,SEL,mr,1971,1933,1937
9/11/2025,Primary Emotion Labelling,parent_poll,SEL,hi,461,460,460
9/11/2025,Primary Emotion Labelling,parent_poll,SEL,mr,969,965,964
9/11/2025,Primary Emotion Labelling,questions,SEL,hi,1266,1236,1233
9/11/2025,Primary Emotion Labelling,questions,SEL,mr,2031,1984,1983
9/11/2025,Primary Emotion Labelling,rewards,SEL,hi,1055,1050,1051
9/11/2025,Primary Emotion Labelling,rewards,SEL,mr,1738,1730,1729
9/11/2025,Primary Emotion Labelling,started,SEL,hi,1799,1591,1603
9/11/2025,Primary Emotion Labelling,started,SEL,mr,3208,2755,2766
9/11/2025,Primary Emotion Labelling,validation,SEL,hi,1140,1130,1131
9/11/2025,Primary Emotion Labelling,validation,SEL,mr,1871,1848,1849
9/11/2025,Quantitative Comparison,completed,NM,hi,15,15,15
9/11/2025,Quantitative Comparison,completed,NM,mr,43,40,40
9/11/2025,Quantitative Comparison,introduction,NM,hi,20,19,19
9/11/2025,Quantitative Comparison,introduction,NM,mr,55,52,52
9/11/2025,Quantitative Comparison,mid_introduction,NM,hi,14,14,14
9/11/2025,Quantitative Comparison,mid_introduction,NM,mr,45,44,44
9/11/2025,Quantitative Comparison,parent_poll,NM,hi,7,7,7
9/11/2025,Quantitative Comparison,parent_poll,NM,mr,19,19,19
9/11/2025,Quantitative Comparison,questions,NM,hi,15,15,15
9/11/2025,Quantitative Comparison,questions,NM,mr,46,44,44
9/11/2025,Quantitative Comparison,rewards,NM,hi,13,13,13
9/11/2025,Quantitative Comparison,rewards,NM,mr,40,40,40
9/11/2025,Quantitative Comparison,started,NM,hi,25,22,22
9/11/2025,Quantitative Comparison,started,NM,mr,56,53,53
9/11/2025,Quantitative Comparison,validation,NM,hi,13,13,13
9/11/2025,Quantitative Comparison,validation,NM,mr,41,41,41
9/11/2025,Relational Comparison,completed,CG,hi,19,19,19
9/11/2025,Relational Comparison,completed,CG,mr,24,23,23
9/11/2025,Relational Comparison,introduction,CG,hi,21,20,20
9/11/2025,Relational Comparison,introduction,CG,mr,33,31,31
9/11/2025,Relational Comparison,mid_introduction,CG,hi,15,15,15
9/11/2025,Relational Comparison,mid_introduction,CG,mr,22,22,22
9/11/2025,Relational Comparison,parent_poll,CG,hi,4,4,4
9/11/2025,Relational Comparison,parent_poll,CG,mr,11,11,11
9/11/2025,Relational Comparison,questions,CG,hi,20,19,19
9/11/2025,Relational Comparison,questions,CG,mr,24,24,24
9/11/2025,Relational Comparison,rewards,CG,hi,14,14,14
9/11/2025,Relational Comparison,rewards,CG,mr,21,21,21
9/11/2025,Relational Comparison,started,CG,hi,21,20,20
9/11/2025,Relational Comparison,started,CG,mr,33,31,31
9/11/2025,Relational Comparison,validation,CG,hi,13,13,13
9/11/2025,Relational Comparison,validation,CG,mr,21,21,21
9/11/2025,Relational Comparison II,completed,CG,hi,13,13,13
9/11/2025,Relational Comparison II,completed,CG,mr,36,34,34
9/11/2025,Relational Comparison II,introduction,CG,hi,22,20,20
9/11/2025,Relational Comparison II,introduction,CG,mr,57,53,53
9/11/2025,Relational Comparison II,mid_introduction,CG,hi,11,11,11
9/11/2025,Relational Comparison II,mid_introduction,CG,mr,36,36,36
9/11/2025,Relational Comparison II,parent_poll,CG,hi,3,3,3
9/11/2025,Relational Comparison II,parent_poll,CG,mr,14,14,14
9/11/2025,Relational Comparison II,questions,CG,hi,13,13,13
9/11/2025,Relational Comparison II,questions,CG,mr,40,39,39
9/11/2025,Relational Comparison II,rewards,CG,hi,10,10,10
9/11/2025,Relational Comparison II,rewards,CG,mr,31,31,31
9/11/2025,Relational Comparison II,started,CG,hi,26,24,24
9/11/2025,Relational Comparison II,started,CG,mr,83,68,68
9/11/2025,Relational Comparison II,validation,CG,hi,11,11,11
9/11/2025,Relational Comparison II,validation,CG,mr,33,33,33
9/11/2025,Revision Colors,completed,CG,hi,6,6,6
9/11/2025,Revision Colors,completed,CG,mr,15,15,15
9/11/2025,Revision Colors,introduction,CG,hi,12,12,11
9/11/2025,Revision Colors,introduction,CG,mr,26,24,23
9/11/2025,Revision Colors,mid_introduction,CG,hi,6,6,6
9/11/2025,Revision Colors,mid_introduction,CG,mr,10,10,10
9/11/2025,Revision Colors,parent_poll,CG,hi,5,5,5
9/11/2025,Revision Colors,parent_poll,CG,mr,6,6,6
9/11/2025,Revision Colors,questions,CG,hi,7,7,7
